Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
10.136.97.137-10.136.97.186-65075-53-6,10.136.97.137,65075,10.136.97.186,53,6,22/04/2026 10:38:23 PM,2189122,6,6,44.0,125.0,42.0,0.0,7.333333333333334,17.00196067124809,124.0,0.0,20.83333333333333,50.5427212036181,77.19990023397509,5.481649720755628,199011.09090909088,380459.8011999309,1005611.0,0.0,1949059.0,389811.8,527058.8300718431,1005611.0,49.0,1167965.0,233593.0,437533.5645564807,1008083.0,0.0,0,0,0,0,144,132,2.740824860377814,2.740824860377814,0.0,124.0,13.0,35.29400326778852,1245.6666666666667,2,3,0,4,10,0,0,0,1.0,14.083333333333334,7.333333333333333,20.83333333333333,0,0,0,0,0,0,6,44,6,125,65535,128,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10.136.97.137-10.136.97.186-65075-53-6,10.136.97.137,65075,10.136.97.186,53,6,22/04/2026 10:38:25 PM,33791,1,1,0.0,124.0,0.0,0.0,0.0,0.0,124.0,124.0,124.0,0.0,3669.616169986091,59.187357580420816,33791.0,0.0,33791.0,33791.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,29.593678790210408,29.593678790210408,0.0,124.0,41.333333333333336,71.5914333795136,5125.333333333334,1,0,1,1,2,0,0,0,1.0,62.0,0.0,124.0,0,0,0,0,0,0,0,0,0,0,0,128,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10.136.97.137-10.136.97.186-61771-53-6,10.136.97.137,61771,10.136.97.186,53,6,22/04/2026 10:38:23 PM,2224240,6,6,29.0,185.0,27.0,0.0,4.833333333333333,10.888832199398916,184.0,0.0,30.833333333333336,75.0371019340877,96.21263892385714,5.395101248066755,202203.63636363635,378716.8748591149,1006752.0,0.0,1942432.0,388486.4,525524.0870172365,1006752.0,70.0,1201935.0,240387.0,436154.6057231312,1008083.0,0.0,0,0,0,0,144,132,2.697550624033377,2.697550624033377,0.0,184.0,16.461538461538463,50.88158701766187,2588.935897435897,2,3,0,4,10,0,0,0,1.0,17.833333333333332,4.833333333333333,30.83333333333333,0,0,0,0,0,0,6,29,6,185,65535,128,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10.136.97.137-10.136.97.186-59176-53-6,10.136.97.137,59176,10.136.97.186,53,6,22/04/2026 10:38:23 PM,2224555,7,5,44.0,1.0,42.0,0.0,6.285714285714287,15.766148184367308,1.0,0.0,0.2,0.4472135954999579,20.22876485409441,5.394337294425177,202232.27272727276,380042.90727103193,1005354.0,0.0,2224555.0,370759.1666666666,473626.3801265367,1005354.0,72.0,1203369.0,300842.25,478554.1267849612,1007424.0,0.0,0,0,0,0,164,112,3.1466967550813534,2.247640539343824,0.0,42.0,3.461538461538461,11.594649517596356,134.43589743589743,1,3,1,3,10,0,0,0,0.0,3.75,6.285714285714286,0.2,0,0,0,0,0,0,7,44,5,1,65535,128,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10.136.97.137-10.136.97.186-62380-53-6,10.136.97.137,62380,10.136.97.186,53,6,22/04/2026 10:38:24 PM,1122226,6,5,47.0,1.0,45.0,0.0,7.833333333333334,18.22544009528073,1.0,0.0,0.2,0.4472135954999579,42.77213324232374,9.801947201365858,112222.6,258636.73495988757,825717.0,0.0,1122226.0,224445.2,359612.42237887165,834583.0,51.0,1103739.0,275934.75,420134.09259534825,890167.0,0.0,0,0,0,0,132,112,5.346516655290468,4.45543054607539,0.0,45.0,4.000000000000001,12.926364883094903,167.09090909090912,1,2,1,3,10,0,0,0,0.0,4.363636363636363,7.833333333333333,0.2,0,0,0,0,0,0,0,0,0,0,65535,128,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10.136.97.137-10.136.97.186-63178-53-6,10.136.97.137,63178,10.136.97.186,53,6,22/04/2026 10:38:23 PM,2250406,6,6,29.0,157.0,27.0,0.0,4.833333333333333,10.888832199398916,156.0,0.0,26.166666666666668,63.60634140293456,82.65175261708332,5.332371136586021,204582.36363636365,379202.59173752303,1007447.0,0.0,1944940.0,388988.0,526016.943873484,1007447.0,75.0,1227413.0,245482.6,435465.4527908041,1008083.0,0.0,0,0,0,0,144,132,2.6661855682930105,2.6661855682930105,0.0,156.0,14.307692307692308,43.213394172379424,1867.397435897436,2,3,0,4,10,0,0,0,1.0,15.5,4.833333333333333,26.166666666666668,0,0,0,0,0,0,6,29,6,157,65535,128,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10.136.97.137-10.136.97.186-61771-53-6,10.136.97.137,61771,10.136.97.186,53,6,22/04/2026 10:38:25 PM,24935,1,1,0.0,184.0,0.0,0.0,0.0,0.0,184.0,184.0,184.0,0.0,7379.185883296572,80.20854220974535,24935.0,0.0,24935.0,24935.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,40.10427110487267,40.10427110487267,0.0,184.0,61.333333333333336,106.23244953089116,11285.333333333334,1,0,1,1,2,0,0,0,1.0,92.0,0.0,184.0,0,0,0,0,0,0,0,0,0,0,0,128,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10.136.97.137-10.136.97.186-60463-53-6,10.136.97.137,60463,10.136.97.186,53,6,22/04/2026 10:38:23 PM,2284249,7,6,44.0,108.0,42.0,0.0,6.285714285714287,15.766148184367308,107.0,0.0,18.0,43.60275220671282,66.54265800269586,5.691148381809514,190354.0833333333,426236.01461022807,1191901.0,0.0,2275588.0,379264.6666666666,582785.4030047996,1245242.0,33.0,1263576.0,252715.2,525609.0586450162,1191901.0,0.0,0,0,0,0,164,132,3.064464513282046,2.626683868527468,0.0,107.0,10.857142857142858,29.829920814916285,889.8241758241759,2,3,0,4,11,0,0,0,0.0,11.692307692307692,6.285714285714286,18.0,0,0,0,0,0,0,3,22,3,54,65535,128,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10.136.97.137-10.136.97.186-50141-53-6,10.136.97.137,50141,10.136.97.186,53,6,22/04/2026 10:38:24 PM,1224345,6,6,44.0,108.0,42.0,0.0,7.333333333333334,17.00196067124809,107.0,0.0,18.0,43.60275220671282,124.14801383596944,9.801158987050218,111304.09090909093,297705.8930812269,1001323.0,0.0,1130176.0,226035.2,435481.7681915053,1001323.0,46.0,119403.0,23880.6,47416.17077327101,108261.0,0.0,0,0,0,0,144,132,4.900579493525109,4.900579493525109,0.0,107.0,11.692307692307692,30.87713451564824,953.397435897436,2,3,0,4,10,0,0,0,1.0,12.666666666666666,7.333333333333333,18.0,0,0,0,152,4,1278,6,44,6,108,65535,128,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10.136.97.137-10.136.97.186-54393-53-6,10.136.97.137,54393,10.136.97.186,53,6,22/04/2026 10:38:24 PM,1241461,8,4,96.0,1.0,32.0,0.0,12.0,16.035674514745462,1.0,0.0,0.25,0.5,78.13374725424319,9.666030588153795,112860.09090909093,154463.09118391652,364364.0,0.0,1241461.0,177351.57142857142,166980.02214023203,376362.0,41.0,1228347.0,409449.0,433752.4051702768,863983.0,0.0,0,0,0,0,172,104,6.444020392102531,3.222010196051265,0.0,32.0,7.461538461538461,13.62971866067788,185.7692307692308,1,2,1,5,11,0,0,0,0.0,8.083333333333334,12.0,0.25,0,0,0,97,5,79,0,0,0,0,65535,128,4,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
