,num_announcements,num_withdrawals,avg_as_path_length,max_as_path_length,std_as_path_length,duplicate_withdrawals,unique_withdrawn_prefixes,total_records,collector,event,label_str,label
2001-08-25 23:45:00+00:00,1071,133,4.401493930905696,12.0,1.351886881973923,35,48,1204,rrc00,nimda,normal,0
2001-08-25 23:48:00+00:00,1367,230,4.681053401609364,15.0,1.480657854915298,31,36,1597,rrc00,nimda,normal,0
2001-08-25 23:51:00+00:00,1581,182,4.590765338393422,17.0,1.6845139002962544,33,49,1763,rrc00,nimda,normal,0
2001-08-25 23:54:00+00:00,1637,180,5.014660965180208,13.0,1.5069880264732787,38,51,1817,rrc00,nimda,normal,0
2001-08-25 23:57:00+00:00,2401,327,5.112453144523116,15.0,1.7616911968221756,52,72,2728,rrc00,nimda,normal,0
2001-08-26 00:00:00+00:00,1839,275,4.735725938009788,18.0,1.5975720440835801,47,61,2114,rrc00,nimda,normal,0
2001-08-26 00:03:00+00:00,1050,145,5.532380952380953,18.0,2.0286986322737954,24,49,1195,rrc00,nimda,normal,0
2001-08-26 00:06:00+00:00,1017,157,4.471976401179941,16.0,1.6767985038902564,24,69,1174,rrc00,nimda,normal,0
2001-08-26 00:09:00+00:00,26874,479,5.360832030959291,25.0,1.2818831354078986,145,247,27353,rrc00,nimda,normal,0
2001-08-26 00:12:00+00:00,117695,371,3.5417817239474916,24.0,1.4502535580882676,42,142,118066,rrc00,nimda,normal,0
2001-08-26 00:15:00+00:00,15098,297,4.106106769108491,18.0,1.4916204535404003,34,84,15395,rrc00,nimda,normal,0
2001-08-26 00:18:00+00:00,2542,394,4.044059795436664,13.0,1.6505328161141382,44,258,2936,rrc00,nimda,normal,0
2001-08-26 00:21:00+00:00,2039,220,4.989210397253555,15.0,2.256021600486895,36,48,2259,rrc00,nimda,normal,0
2001-08-26 00:24:00+00:00,1791,729,4.602456728084869,15.0,1.3743582209468992,35,569,2520,rrc00,nimda,normal,0
2001-08-26 00:27:00+00:00,1255,210,4.712350597609562,14.0,1.6467179880178013,33,48,1465,rrc00,nimda,normal,0
2001-08-26 00:30:00+00:00,1194,173,5.008375209380235,18.0,1.6998167819058447,27,52,1367,rrc00,nimda,normal,0
2001-08-26 00:33:00+00:00,1388,296,5.2881844380403455,18.0,1.8916482270691777,54,79,1684,rrc00,nimda,normal,0
2001-08-26 00:36:00+00:00,2174,280,4.672033118675253,13.0,1.599096975738994,52,79,2454,rrc00,nimda,normal,0
2001-08-26 00:39:00+00:00,1730,436,4.687861271676301,16.0,1.6565590576222418,63,104,2166,rrc00,nimda,normal,0
2001-08-26 00:42:00+00:00,2725,629,4.768807339449541,14.0,1.1784531338029467,152,193,3354,rrc00,nimda,normal,0
2001-08-26 00:45:00+00:00,4339,1054,4.9619728047937315,12.0,1.45570897429264,143,158,5393,rrc00,nimda,normal,0
2001-08-26 00:48:00+00:00,2265,254,4.570860927152318,12.0,0.9794526608647703,38,79,2519,rrc00,nimda,normal,0
2001-08-26 00:51:00+00:00,1677,321,4.726893261776983,11.0,1.5376253314914012,57,85,1998,rrc00,nimda,normal,0
2001-08-26 00:54:00+00:00,1214,155,4.663920922570017,9.0,1.4888049386376425,25,58,1369,rrc00,nimda,normal,0
2001-08-26 00:57:00+00:00,1366,157,4.277452415812592,15.0,1.2969853361663812,26,48,1523,rrc00,nimda,normal,0
2001-08-26 01:00:00+00:00,2336,464,5.151969178082192,18.0,2.430634513051337,103,154,2800,rrc00,nimda,normal,0
2001-08-26 01:03:00+00:00,2062,468,4.506304558680893,10.0,1.3947765310785458,36,277,2530,rrc00,nimda,normal,0
2001-08-26 01:06:00+00:00,1975,233,4.857721518987342,12.0,1.5483792664680294,45,65,2208,rrc00,nimda,normal,0
2001-08-26 01:09:00+00:00,1732,257,4.784642032332563,14.0,1.7414707154935176,52,136,1989,rrc00,nimda,normal,0
2001-08-26 01:12:00+00:00,1655,298,4.802416918429003,14.0,1.7130016996949757,50,68,1953,rrc00,nimda,normal,0
2001-08-26 01:15:00+00:00,1319,280,4.1584533737680065,12.0,1.8197558019784779,49,79,1599,rrc00,nimda,normal,0
2001-08-26 01:18:00+00:00,1168,140,5.0368150684931505,11.0,1.7945448520653668,25,39,1308,rrc00,nimda,normal,0
2001-08-26 01:21:00+00:00,1164,219,4.731099656357388,10.0,1.3725444153830486,33,61,1383,rrc00,nimda,normal,0
2001-08-26 01:24:00+00:00,4328,933,5.298290203327172,16.0,1.3517213086241864,189,251,5261,rrc00,nimda,normal,0
2001-08-26 01:27:00+00:00,5501,1342,5.470278131248864,9.0,1.6640378848603035,192,214,6843,rrc00,nimda,normal,0
2001-08-26 01:30:00+00:00,1830,168,4.6792349726775955,11.0,1.2898745923203248,29,57,1998,rrc00,nimda,normal,0
2001-08-26 01:33:00+00:00,1640,350,4.828658536585366,15.0,1.7883179603485435,67,83,1990,rrc00,nimda,normal,0
2001-08-26 01:36:00+00:00,1223,369,5.0032706459525755,18.0,1.7802374085837096,54,72,1592,rrc00,nimda,normal,0
2001-08-26 01:39:00+00:00,1235,152,4.727935222672064,12.0,1.6382537940684303,21,38,1387,rrc00,nimda,normal,0
2001-08-26 01:42:00+00:00,994,255,4.6438631790744465,12.0,1.5078358595244914,41,65,1249,rrc00,nimda,normal,0
2001-08-26 01:45:00+00:00,1251,214,4.5603517186251,11.0,1.4653453403965042,42,75,1465,rrc00,nimda,normal,0
2001-08-26 01:48:00+00:00,2350,323,4.625531914893617,12.0,1.543478812529061,40,173,2673,rrc00,nimda,normal,0
2001-08-26 01:51:00+00:00,1571,381,5.33991088478676,12.0,1.7359947147389143,68,98,1952,rrc00,nimda,normal,0
2001-08-26 01:54:00+00:00,1211,396,5.05532617671346,13.0,1.857716103585144,54,67,1607,rrc00,nimda,normal,0
2001-08-26 01:57:00+00:00,1107,249,4.880758807588076,17.0,1.975518676269738,39,46,1356,rrc00,nimda,normal,0
2001-08-26 02:00:00+00:00,1812,254,4.7947019867549665,15.0,1.8047076559792548,39,100,2066,rrc00,nimda,normal,0
2001-08-26 02:03:00+00:00,2832,263,6.296610169491525,15.0,2.474934189733618,41,78,3095,rrc00,nimda,normal,0
2001-08-26 02:06:00+00:00,1966,304,4.393184130213632,13.0,1.4924476995808469,43,124,2270,rrc00,nimda,normal,0
2001-08-26 02:09:00+00:00,3921,513,4.868910992093854,12.0,1.8069702845556386,57,191,4434,rrc00,nimda,normal,0
2001-08-26 02:12:00+00:00,2472,376,4.538025889967638,11.0,1.4191286763281752,80,103,2848,rrc00,nimda,normal,0
2001-08-26 02:15:00+00:00,1360,214,4.636029411764706,12.0,1.4888888866473573,37,44,1574,rrc00,nimda,normal,0
2001-08-26 02:18:00+00:00,1704,353,4.988849765258216,12.0,1.8106991856213452,82,102,2057,rrc00,nimda,normal,0
2001-08-26 02:21:00+00:00,1295,172,4.29034749034749,12.0,1.5434077883884676,32,51,1467,rrc00,nimda,normal,0
2001-08-26 02:24:00+00:00,1565,292,4.758466453674122,13.0,1.744127585590325,76,95,1857,rrc00,nimda,normal,0
2001-08-26 02:27:00+00:00,2327,276,4.665663944993554,14.0,1.2309374232367742,46,86,2603,rrc00,nimda,normal,0
2001-08-26 02:30:00+00:00,1030,214,4.745631067961165,15.0,1.6835455362499154,35,47,1244,rrc00,nimda,normal,0
2001-08-26 02:33:00+00:00,2103,429,4.533523537803139,11.0,1.2650213161753339,61,123,2532,rrc00,nimda,normal,0
2001-08-26 02:36:00+00:00,1356,262,4.492625368731564,10.0,1.3721111389554101,38,79,1618,rrc00,nimda,normal,0
2001-08-26 02:39:00+00:00,1530,328,4.279738562091503,12.0,1.548406707019519,49,79,1858,rrc00,nimda,normal,0
2001-08-26 02:42:00+00:00,1430,189,4.444755244755245,11.0,1.3340971291045791,25,79,1619,rrc00,nimda,normal,0
2001-08-26 02:45:00+00:00,1345,290,4.77546468401487,15.0,1.8788967605637277,53,103,1635,rrc00,nimda,normal,0
2001-08-26 02:48:00+00:00,1389,204,4.564434845212383,11.0,1.5463752831874926,36,52,1593,rrc00,nimda,normal,0
2001-08-26 02:51:00+00:00,888,188,4.8108108108108105,11.0,1.6003294340668686,37,48,1076,rrc00,nimda,normal,0
2001-08-26 02:54:00+00:00,14154,1676,5.65868305779285,18.0,1.9345314386833552,62,1490,15830,rrc00,nimda,normal,0
