,num_announcements,num_withdrawals,avg_as_path_length,max_as_path_length,std_as_path_length,duplicate_withdrawals,unique_withdrawn_prefixes,total_records,collector,event,label_str,label
2005-05-27 14:27:00+00:00,4162,516,6.395002402691014,19.0,2.1934667775188212,84,178,4678,rrc00,moscow,blackout_normal,0
2005-05-27 14:30:00+00:00,3853,1098,5.791850506099143,18.0,2.1336759565210826,162,237,4951,rrc00,moscow,blackout_normal,0
2005-05-27 14:33:00+00:00,1649,226,5.889023650697393,16.0,2.5136005222091726,52,102,1875,rrc00,moscow,blackout_normal,0
2005-05-27 14:36:00+00:00,1241,311,5.676067687348912,16.0,2.3790278979392947,46,155,1552,rrc00,moscow,blackout_normal,0
2005-05-27 14:39:00+00:00,3909,550,5.171910974673829,29.0,2.207598440303371,92,114,4459,rrc00,moscow,blackout_normal,0
2005-05-27 14:42:00+00:00,3467,319,5.038938563599654,14.0,1.5360060148390005,85,111,3786,rrc00,moscow,blackout_normal,0
2005-05-27 14:45:00+00:00,1472,221,5.299592391304348,13.0,2.2383271721326454,42,57,1693,rrc00,moscow,blackout_normal,0
2005-05-27 14:48:00+00:00,1250,405,5.0128,18.0,2.1150499190326455,68,87,1655,rrc00,moscow,blackout_normal,0
2005-05-27 14:51:00+00:00,1481,288,6.170155300472653,29.0,3.7541892750567745,58,73,1769,rrc00,moscow,blackout_normal,0
2005-05-27 14:54:00+00:00,1172,224,5.1919795221843,29.0,2.0699797627055907,54,61,1396,rrc00,moscow,blackout_normal,0
2005-05-27 14:57:00+00:00,1464,168,5.079234972677596,16.0,1.624775886851094,37,77,1632,rrc00,moscow,blackout_normal,0
2005-05-27 15:00:00+00:00,4706,948,5.763068423289417,13.0,1.635040577661873,136,148,5654,rrc00,moscow,blackout_normal,0
2005-05-27 15:03:00+00:00,6007,1185,5.125853171300149,16.0,1.404104366905878,154,238,7192,rrc00,moscow,blackout_normal,0
2005-05-27 15:06:00+00:00,2938,1132,5.979918311776719,19.0,2.319143346424366,186,197,4070,rrc00,moscow,blackout_normal,0
2005-05-27 15:09:00+00:00,1199,259,5.198498748957465,19.0,2.13996431921883,61,80,1458,rrc00,moscow,blackout_normal,0
2005-05-27 15:12:00+00:00,3773,243,6.049562682215743,16.0,1.9991869390548445,52,80,4016,rrc00,moscow,blackout_normal,0
2005-05-27 15:15:00+00:00,4372,625,6.4666056724611165,29.0,1.9065618636757418,92,112,4997,rrc00,moscow,blackout_normal,0
2005-05-27 15:18:00+00:00,1640,262,5.025,17.0,1.6856595654911188,95,107,1902,rrc00,moscow,blackout_normal,0
2005-05-27 15:21:00+00:00,2751,313,5.272991639403853,15.0,1.6105774592933286,52,113,3064,rrc00,moscow,blackout_normal,0
2005-05-27 15:24:00+00:00,1790,233,5.545810055865922,14.0,2.2116683426264383,77,85,2023,rrc00,moscow,blackout_normal,0
2005-05-27 15:27:00+00:00,1422,455,4.9451476793248945,14.0,1.3991461930803912,84,112,1877,rrc00,moscow,blackout_normal,0
2005-05-27 15:30:00+00:00,1556,238,5.12853470437018,17.0,1.5549682088530552,34,56,1794,rrc00,moscow,blackout_normal,0
2005-05-27 15:33:00+00:00,1017,229,5.499508357915437,19.0,2.641148135773952,44,53,1246,rrc00,moscow,blackout_normal,0
2005-05-27 15:36:00+00:00,3147,289,4.78805211312361,14.0,1.7757708673488524,79,91,3436,rrc00,moscow,blackout_normal,0
2005-05-27 15:39:00+00:00,9658,260,4.5842824601366745,15.0,1.137015074622176,59,90,9918,rrc00,moscow,blackout_normal,0
2005-05-27 15:42:00+00:00,1311,157,4.567505720823799,11.0,1.3989687123753907,25,54,1468,rrc00,moscow,blackout_normal,0
2005-05-27 15:45:00+00:00,1079,198,5.522706209453197,18.0,2.8647604369866277,46,57,1277,rrc00,moscow,blackout_normal,0
2005-05-27 15:48:00+00:00,1923,340,5.377535101404056,18.0,2.0697546482349294,78,106,2263,rrc00,moscow,blackout_normal,0
2005-05-27 15:51:00+00:00,1645,276,5.272340425531915,13.0,2.099354581576548,61,91,1921,rrc00,moscow,blackout_normal,0
2005-05-27 15:54:00+00:00,1435,293,5.214634146341464,13.0,1.800869453762834,63,80,1728,rrc00,moscow,blackout_normal,0
2005-05-27 15:57:00+00:00,2844,459,5.6424050632911396,17.0,1.5318151938480562,113,145,3303,rrc00,moscow,blackout_normal,0
2005-05-27 16:00:00+00:00,3072,895,5.932291666666667,15.0,1.9465444698911682,133,143,3967,rrc00,moscow,blackout_normal,0
2005-05-27 16:03:00+00:00,4060,519,4.128571428571429,13.0,1.393765650404584,113,170,4579,rrc00,moscow,blackout_normal,0
2005-05-27 16:06:00+00:00,3942,886,4.557077625570776,32.0,1.8612893801974377,137,162,4828,rrc00,moscow,blackout_normal,0
2005-05-27 16:09:00+00:00,2705,213,4.197042513863217,16.0,1.4587331931136849,45,79,2918,rrc00,moscow,blackout_normal,0
2005-05-27 16:12:00+00:00,3113,400,4.909090909090909,17.0,1.7355962904846514,84,125,3513,rrc00,moscow,blackout_normal,0
2005-05-27 16:15:00+00:00,2052,348,4.828460038986354,19.0,1.9538558286834549,73,91,2400,rrc00,moscow,blackout_normal,0
2005-05-27 16:18:00+00:00,3941,284,5.053032225323522,17.0,2.0106236662423527,59,83,4225,rrc00,moscow,blackout_normal,0
2005-05-27 16:21:00+00:00,4217,389,5.165046241403841,15.0,2.07284507392471,61,141,4606,rrc00,moscow,blackout_normal,0
2005-05-27 16:24:00+00:00,3883,316,4.851661086788566,13.0,1.755060142130619,52,125,4199,rrc00,moscow,blackout_normal,0
2005-05-27 16:27:00+00:00,1385,168,4.683032490974729,14.0,1.8809037046687838,38,62,1553,rrc00,moscow,blackout_normal,0
2005-05-27 16:30:00+00:00,1455,209,4.959450171821306,17.0,1.9010952820866545,43,69,1664,rrc00,moscow,blackout_normal,0
2005-05-27 16:33:00+00:00,2251,366,5.288760550866281,16.0,2.1857648622041332,68,116,2617,rrc00,moscow,blackout_normal,0
2005-05-27 16:36:00+00:00,2145,390,5.531468531468532,31.0,2.3283122006198367,87,112,2535,rrc00,moscow,blackout_normal,0
2005-05-27 16:39:00+00:00,2148,269,5.3919925512104285,14.0,1.7674301262966985,58,85,2417,rrc00,moscow,blackout_normal,0
2005-05-27 16:42:00+00:00,1305,301,5.195402298850575,17.0,2.363705839973695,74,102,1606,rrc00,moscow,blackout_normal,0
2005-05-27 16:45:00+00:00,2293,293,4.634539904055822,28.0,2.2293041435614214,74,121,2586,rrc00,moscow,blackout_normal,0
2005-05-27 16:48:00+00:00,2826,530,4.631280962491154,16.0,1.9637365954882893,120,145,3356,rrc00,moscow,blackout_normal,0
2005-05-27 16:51:00+00:00,2903,250,4.880124009645194,13.0,1.5453064910708445,65,112,3153,rrc00,moscow,blackout_normal,0
2005-05-27 16:54:00+00:00,1733,262,5.423542989036354,20.0,2.346882801514268,55,102,1995,rrc00,moscow,blackout_normal,0
2005-05-27 16:57:00+00:00,2143,180,5.011665888940738,16.0,1.8248950331010556,36,58,2323,rrc00,moscow,blackout_normal,0
2005-05-27 17:00:00+00:00,1275,268,4.505098039215686,16.0,1.3456442039861969,79,94,1543,rrc00,moscow,blackout_normal,0
2005-05-27 17:03:00+00:00,4012,484,5.746261216350947,15.0,1.7507791968642983,114,129,4496,rrc00,moscow,blackout_normal,0
2005-05-27 17:06:00+00:00,2709,599,6.0719822812846065,31.0,2.5548947987514388,128,141,3308,rrc00,moscow,blackout_normal,0
2005-05-27 17:09:00+00:00,2147,540,6.415929203539823,29.0,2.8948000552167303,104,142,2687,rrc00,moscow,blackout_normal,0
2005-05-27 17:12:00+00:00,1915,673,6.449608355091383,29.0,2.982095151319435,137,165,2588,rrc00,moscow,blackout_normal,0
2005-05-27 17:15:00+00:00,927,170,4.934196332254585,29.0,2.5527838678620545,45,74,1097,rrc00,moscow,blackout_normal,0
2005-05-27 17:18:00+00:00,1068,192,4.607677902621723,29.0,2.028960971247362,45,50,1260,rrc00,moscow,blackout_normal,0
2005-05-27 17:21:00+00:00,1283,188,5.385035074045207,17.0,2.165374918426659,46,57,1471,rrc00,moscow,blackout_normal,0
2005-05-27 17:24:00+00:00,1092,197,4.885531135531136,15.0,1.988218824773678,47,64,1289,rrc00,moscow,blackout_normal,0
2005-05-27 17:27:00+00:00,1540,363,6.1688311688311686,19.0,2.58945211776494,60,76,1903,rrc00,moscow,blackout_normal,0
2005-05-27 17:30:00+00:00,1098,160,5.145719489981785,17.0,1.9749535701819014,45,70,1258,rrc00,moscow,blackout_normal,0
2005-05-27 17:33:00+00:00,1019,179,4.959764474975466,16.0,1.9801146722560303,46,63,1198,rrc00,moscow,blackout_normal,0
2005-05-27 17:36:00+00:00,1281,242,5.04839968774395,16.0,2.038466770751139,53,62,1523,rrc00,moscow,blackout_normal,0
2005-05-27 17:39:00+00:00,1790,423,4.843575418994414,30.0,1.8259766067324963,69,80,2213,rrc00,moscow,blackout_normal,0
2005-05-27 17:42:00+00:00,2461,486,4.491670052824055,16.0,1.4163782263227487,90,118,2947,rrc00,moscow,blackout_normal,0
2005-05-27 17:45:00+00:00,5005,763,4.91028971028971,16.0,1.9173074735253028,117,126,5768,rrc00,moscow,blackout_normal,0
2005-05-27 17:48:00+00:00,1043,221,4.897411313518696,25.0,2.6879980772009406,39,81,1264,rrc00,moscow,blackout_normal,0
2005-05-27 17:51:00+00:00,1453,195,4.594631796283552,14.0,1.6496757962186812,50,66,1648,rrc00,moscow,blackout_normal,0
2005-05-27 17:54:00+00:00,4679,253,5.1605043812780504,29.0,1.5780919713598973,53,76,4932,rrc00,moscow,blackout_normal,0
2005-05-27 17:57:00+00:00,2536,251,5.732649842271293,21.0,2.208273855294292,67,82,2787,rrc00,moscow,blackout_normal,0
2005-05-27 18:00:00+00:00,1513,278,5.408460013218771,17.0,2.2153659904851573,48,84,1791,rrc00,moscow,blackout_normal,0
2005-05-27 18:03:00+00:00,1802,433,5.445061043285238,17.0,2.099503276606725,78,98,2235,rrc00,moscow,blackout_normal,0
2005-05-27 18:06:00+00:00,2557,270,4.883457176378569,16.0,2.008903747359731,48,136,2827,rrc00,moscow,blackout_normal,0
2005-05-27 18:09:00+00:00,1155,453,4.800865800865801,20.0,2.1058975391015715,88,103,1608,rrc00,moscow,blackout_normal,0
2005-05-27 18:12:00+00:00,1412,215,5.026912181303116,15.0,1.992723543946699,44,78,1627,rrc00,moscow,blackout_normal,0
2005-05-27 18:15:00+00:00,872,163,4.537844036697248,18.0,1.8099974488010402,35,59,1035,rrc00,moscow,blackout_normal,0
2005-05-27 18:18:00+00:00,866,247,4.4422632794457275,15.0,1.7740798493152132,48,77,1113,rrc00,moscow,blackout_normal,0
2005-05-27 18:21:00+00:00,5634,304,4.557507987220447,13.0,1.1698092022975413,69,80,5938,rrc00,moscow,blackout_normal,0
2005-05-27 18:24:00+00:00,956,173,4.548117154811716,20.0,2.0267011065759273,42,53,1129,rrc00,moscow,blackout_normal,0
2005-05-27 18:27:00+00:00,1153,218,4.605377276669557,12.0,1.4527679896126682,47,67,1371,rrc00,moscow,blackout_normal,0
2005-05-27 18:30:00+00:00,861,175,4.722415795586527,15.0,1.8360999213525078,33,58,1036,rrc00,moscow,blackout_normal,0
2005-05-27 18:33:00+00:00,1370,338,4.316788321167883,14.0,1.599843484272813,65,75,1708,rrc00,moscow,blackout_normal,0
2005-05-27 18:36:00+00:00,1299,229,4.640492686682063,16.0,2.080206599239612,46,58,1528,rrc00,moscow,blackout_normal,0
2005-05-27 18:39:00+00:00,1482,219,5.346153846153846,19.0,2.866040057633335,60,69,1701,rrc00,moscow,blackout_normal,0
2005-05-27 18:42:00+00:00,2088,339,4.667145593869732,14.0,1.2375174033644987,74,93,2427,rrc00,moscow,blackout_normal,0
2005-05-27 18:45:00+00:00,2406,150,4.688279301745636,16.0,1.555326230277442,39,53,2556,rrc00,moscow,blackout_normal,0
2005-05-27 18:48:00+00:00,1670,224,5.6017964071856285,15.0,2.19200979755154,46,93,1894,rrc00,moscow,blackout_normal,0
2005-05-27 18:51:00+00:00,1296,256,5.346450617283951,14.0,2.136442264614348,54,71,1552,rrc00,moscow,blackout_normal,0
2005-05-27 18:54:00+00:00,2,0,4.5,5.0,0.5,0,0,2,rrc00,moscow,blackout_normal,0
