num_announcements,num_withdrawals,avg_as_path_length,max_as_path_length,std_as_path_length,duplicate_withdrawals,unique_withdrawn_prefixes,total_records,label
2622.0,561.0,5.22463768115942,16.0,1.896108705992799,73.0,198.0,3183.0,0
13507.0,2483.0,4.303990523432295,21.0,1.566941530745462,489.0,680.0,15990.0,1
2334.0,202.0,4.798200514138817,13.0,1.458061601638569,37.0,50.0,2536.0,0
34977.0,490.0,4.672356119735826,25.0,1.653205217098323,118.0,299.0,35467.0,1
4759.0,1108.0,5.457238915738601,15.0,2.0003702178545004,266.0,790.0,5867.0,1
8698.0,1575.0,4.422166015175902,17.0,1.812167505591873,254.0,459.0,10273.0,1
12539.0,1297.0,5.10176250099689,20.0,2.5010110571959894,326.0,700.0,13836.0,1
5019.0,581.0,6.139868499701136,21.0,2.6233207159329788,108.0,215.0,5600.0,1
199841.0,707.0,3.9069610340220473,29.0,1.670267499047673,103.0,429.0,200548.0,1
3101.0,385.0,4.905191873589165,24.0,2.123419146471361,59.0,163.0,3486.0,0
45631.0,10249.0,5.215029256426552,21.0,2.152133533889614,1352.0,2046.0,55880.0,1
15327.0,3386.0,5.1710054152802245,13.0,1.5423555021393356,596.0,1085.0,18713.0,1
2497.0,297.0,5.981577893472166,15.0,2.6401563483802546,45.0,91.0,2794.0,0
3812.0,636.0,4.477177334732424,15.0,1.55495808813474,112.0,160.0,4448.0,1
11176.0,3257.0,5.017090193271296,24.0,1.78350771373447,462.0,652.0,14433.0,1
543.0,90.0,5.488029465930018,16.0,1.564848789480437,13.0,74.0,633.0,0
3705.0,873.0,5.063967611336032,13.0,1.4983427350634788,156.0,191.0,4578.0,0
3789.0,290.0,5.069939297967801,15.0,2.715626660051003,69.0,114.0,4079.0,0
2767.0,621.0,5.014094687387062,17.0,1.6755701560180376,149.0,166.0,3388.0,0
2215.0,284.0,4.905643340857788,12.0,1.5306174646634791,56.0,215.0,2499.0,0
7647.0,2133.0,5.240748005753891,15.0,1.609024784971126,342.0,397.0,9780.0,1
437.0,188.0,4.748283752860412,13.0,1.15830620125628,75.0,111.0,625.0,0
14139.0,1903.0,4.841219322441474,16.0,1.636552411782725,373.0,699.0,16042.0,1
27236.0,39358.0,4.429908944044647,18.0,1.6571628547629074,608.0,36908.0,66594.0,1
20249.0,38587.0,4.567830510148649,17.0,1.3390041946945468,501.0,36965.0,58836.0,1
5289.0,926.0,4.464927207411609,13.0,1.7820210906475642,140.0,243.0,6215.0,1
203.0,74.0,5.433497536945813,15.0,1.9973531953412111,17.0,50.0,277.0,0
20596.0,2063.0,4.029714507671392,15.0,1.4074306647222243,359.0,421.0,22659.0,1
11529.0,2962.0,5.063578801283719,19.0,2.022220150636584,313.0,963.0,14491.0,1
58922.0,293.0,5.524048742405213,22.0,1.8010987774552245,63.0,89.0,59215.0,0
1883.0,101.0,5.4275092936802976,15.0,1.9284678701983449,19.0,35.0,1984.0,0
604.0,149.0,4.991721854304636,16.0,1.9149804216623745,14.0,133.0,753.0,0
2911.0,588.0,7.813122638268636,25.0,5.148643773729748,73.0,194.0,3499.0,0
6014.0,1161.0,5.711173927502494,21.0,3.0707029618247352,169.0,296.0,7175.0,1
279.0,57.0,5.408602150537634,13.0,1.5719532798773757,11.0,39.0,336.0,0
503.0,47.0,5.101391650099403,14.0,1.746242216992653,13.0,27.0,550.0,0
137818.0,16585.0,5.012922840267599,31.0,1.6546164140578643,5771.0,7740.0,154403.0,1
219688.0,11447.0,5.868996030734496,27.0,1.770266370284591,2285.0,7122.0,231135.0,1
1306.0,347.0,5.60260336906585,16.0,1.7054886507791782,115.0,225.0,1653.0,1
23843.0,2547.0,4.9694249884662165,18.0,1.6886682634514845,411.0,848.0,26390.0,1
4027.0,564.0,5.14949093618078,14.0,2.1380239418833327,83.0,142.0,4591.0,1
3543.0,325.0,5.236240474174428,10.0,1.3152814168490057,106.0,118.0,3868.0,1
19297.0,3701.0,4.938798777011971,19.0,2.0498619586759843,652.0,938.0,22998.0,1
12653.0,966.0,5.276140045838932,19.0,1.7633474835019929,27.0,859.0,13619.0,0
3484.0,356.0,5.09902411021814,14.0,1.6648624959145242,76.0,162.0,3840.0,0
2306.0,269.0,4.719861231569818,15.0,1.479702267759182,39.0,125.0,2575.0,0
6387.0,6570.0,5.360263034288399,23.0,1.7658466252078655,755.0,929.0,12957.0,1
11367.0,1862.0,4.845957596551421,14.0,1.7134184884242785,293.0,424.0,13229.0,1
54337.0,8421.0,5.182748403481973,23.0,2.079476631014723,1221.0,2086.0,62758.0,1
10646.0,2276.0,4.784520007514559,17.0,1.842871651789872,359.0,468.0,12922.0,1
367.0,112.0,5.73841961852861,12.0,1.7240787797064805,33.0,54.0,479.0,0
633.0,56.0,5.0315955766192735,12.0,1.123754770538941,20.0,32.0,689.0,0
3408.0,203.0,5.442488262910798,15.0,1.9281951487213065,20.0,174.0,3611.0,0
7304.0,959.0,5.7133077765607885,15.0,2.312452198497048,129.0,186.0,8263.0,0
2254.0,51.0,4.256876663708962,12.0,1.7161310476536238,5.0,44.0,2305.0,0
24992.0,3484.0,4.535451344430218,21.0,1.7937260630804228,613.0,940.0,28476.0,1
583.0,136.0,6.322469982847341,19.0,2.1842158093762527,13.0,117.0,719.0,0
421.0,107.0,5.228028503562945,13.0,1.731439931593712,4.0,99.0,528.0,0
2170.0,213.0,4.976958525345622,15.0,1.9069177879218489,37.0,68.0,2383.0,0
371.0,56.0,5.38544474393531,19.0,2.126638516302721,7.0,45.0,427.0,0
159.0,31.0,5.528301886792453,13.0,1.919156394709647,6.0,23.0,190.0,0
473.0,68.0,6.408033826638478,20.0,2.0574463694924803,8.0,56.0,541.0,0
6943.0,1594.0,5.385856258101685,17.0,1.736713355800792,276.0,310.0,8537.0,1
1446.0,204.0,4.978561549100968,16.0,2.076399594311594,36.0,61.0,1650.0,0
10956.0,2046.0,6.351953267615918,18.0,2.6001809307407626,211.0,850.0,13002.0,1
21239.0,2201.0,4.828193417769199,15.0,1.3673270308373306,428.0,1033.0,23440.0,1
250.0,78.0,6.36,15.0,2.712637093309756,10.0,59.0,328.0,0
642.0,131.0,6.40809968847352,15.0,1.987922208380678,33.0,79.0,773.0,0
1039.0,273.0,4.900866217516843,11.0,1.895942991533648,40.0,52.0,1312.0,0
5960.0,1858.0,6.545805369127517,16.0,3.3792074230145164,194.0,548.0,7818.0,1
3831.0,712.0,5.052205690420256,14.0,1.7627159567617192,104.0,227.0,4543.0,0
8680.0,856.0,4.816705069124424,19.0,1.9637081025687395,150.0,254.0,9536.0,1
5710.0,1394.0,5.756917688266199,19.0,2.083905540855263,355.0,971.0,7104.0,1
482.0,95.0,5.273858921161826,12.0,1.58693487174197,22.0,71.0,577.0,0
4543.0,640.0,5.765133171912833,17.0,2.2293342332592374,100.0,126.0,5183.0,0
8347.0,2387.0,5.175392356535282,15.0,1.8659145708791545,301.0,446.0,10734.0,1
1476.0,206.0,5.1802168021680215,21.0,2.060083655690704,39.0,159.0,1682.0,0
3022.0,406.0,5.428524156187955,13.0,2.30888001889948,61.0,135.0,3428.0,0
556.0,120.0,5.93705035971223,14.0,2.3308984753737927,11.0,107.0,676.0,0
1869.0,365.0,4.8432316746923485,15.0,1.557368594747657,63.0,112.0,2234.0,0
1086.0,170.0,5.995395948434623,14.0,2.187562570479434,30.0,132.0,1256.0,0
372.0,116.0,5.413978494623656,14.0,1.9122182917325217,31.0,75.0,488.0,0
11085.0,1738.0,5.478213802435724,19.0,2.0230959771419275,262.0,425.0,12823.0,1
433.0,42.0,5.9953810623556585,13.0,1.6039722358299788,7.0,31.0,475.0,0
1992.0,329.0,5.165160642570281,17.0,2.2190149127550507,56.0,82.0,2321.0,0
479.0,94.0,5.776617954070981,15.0,1.908719756469816,16.0,74.0,573.0,0
701.0,109.0,5.266761768901569,16.0,1.9031903349617656,7.0,99.0,810.0,0
4703.0,1807.0,5.413353178822028,18.0,1.8612537883233864,322.0,852.0,6510.0,0
6143.0,1278.0,5.0590916490314175,16.0,1.880334658866464,190.0,295.0,7421.0,1
47677.0,37600.0,3.919772636701136,16.0,1.2938382657028196,391.0,36615.0,85277.0,1
36828.0,773.0,4.916639513413707,24.0,1.526601341889658,122.0,527.0,37601.0,1
7663.0,839.0,5.714602636043325,18.0,2.967236727465364,144.0,233.0,8502.0,1
1928.0,278.0,4.724066390041494,16.0,1.71749650737746,28.0,132.0,2206.0,0
109035.0,15961.0,5.599871600862109,30.0,1.927295942302929,3850.0,8483.0,124996.0,1
7524.0,1713.0,5.405768208399787,17.0,1.738568253478605,460.0,1148.0,9237.0,1
9317.0,1446.0,5.226038424385532,18.0,2.0866689484546384,96.0,1176.0,10763.0,1
8900.0,1726.0,4.761573033707865,16.0,1.836033156096059,222.0,752.0,10626.0,1
1443.0,256.0,4.482328482328482,15.0,1.889589118915143,62.0,99.0,1699.0,0
11501.0,1316.0,5.045474306582037,15.0,2.3367341872420404,301.0,403.0,12817.0,1
1053.0,123.0,4.378917378917379,15.0,1.717960529694385,27.0,44.0,1176.0,0
1781.0,207.0,5.022459292532285,22.0,2.1555331602897607,38.0,52.0,1988.0,0
39225.0,636.0,4.520713830465264,21.0,1.2439110591510618,93.0,423.0,39861.0,1
1822.0,406.0,5.68331503841932,17.0,2.4974490582722955,95.0,308.0,2228.0,1
486.0,129.0,5.545267489711934,15.0,1.905430897135316,14.0,106.0,615.0,0
252.0,61.0,5.115079365079365,11.0,1.6922591015317532,12.0,40.0,313.0,0
530.0,124.0,5.564150943396227,17.0,2.4976664081998727,52.0,67.0,654.0,0
1591.0,411.0,4.894406033940918,15.0,2.131482638010945,85.0,97.0,2002.0,0
156209.0,39304.0,5.903712334116472,25.0,1.916402151871823,10850.0,15277.0,195513.0,1
2526.0,684.0,5.391528107680126,16.0,2.4254342038894428,77.0,115.0,3210.0,0
1860.0,298.0,6.065053763440861,18.0,3.072871979339616,66.0,116.0,2158.0,0
7148.0,1703.0,4.747341913822048,14.0,1.6810482636557922,285.0,397.0,8851.0,1
5957.0,1190.0,5.551787812657378,20.0,1.9742030034184928,238.0,857.0,7147.0,1
5540.0,1044.0,4.691696750902527,16.0,1.707565352045329,174.0,305.0,6584.0,1
5089.0,616.0,5.08469247396345,16.0,1.6997276227949667,110.0,213.0,5705.0,1
1991.0,432.0,5.181818181818182,17.0,1.578385810580734,115.0,307.0,2423.0,1
705.0,166.0,5.6553191489361705,18.0,1.8509121972621347,52.0,111.0,871.0,0
2222.0,346.0,5.027002700270027,14.0,1.5150579088402607,58.0,134.0,2568.0,0
423.0,65.0,4.581560283687943,13.0,1.5398076160978122,21.0,33.0,488.0,0
482.0,105.0,5.520746887966805,13.0,2.277570833747938,14.0,82.0,587.0,0
8519.0,264.0,4.2144617912900575,21.0,2.065802650902834,33.0,82.0,8783.0,0
10624.0,3893.0,6.067018072289157,18.0,1.990713642617217,652.0,852.0,14517.0,1
1926.0,359.0,5.129283489096573,17.0,1.528002451164857,93.0,245.0,2285.0,1
607.0,379.0,7.1334431630972,14.0,3.088531985429854,151.0,213.0,986.0,0
465.0,90.0,6.004301075268817,15.0,2.290697127231909,10.0,73.0,555.0,0
19143.0,3257.0,5.278274042731025,20.0,1.9361461385549623,460.0,755.0,22400.0,1
4162.0,835.0,4.672032676597789,22.0,1.616776282070359,143.0,212.0,4997.0,1
99679.0,7503.0,5.336048716379579,42.0,1.8515963259353725,2792.0,4167.0,107182.0,1
1304.0,412.0,5.899539877300613,15.0,2.2177891570981934,115.0,269.0,1716.0,0
451.0,120.0,5.842572062084257,15.0,2.016463621113133,28.0,73.0,571.0,0
3963.0,476.0,5.4461266717133485,17.0,1.6114691165841393,72.0,164.0,4439.0,0
15294.0,2351.0,4.640839544919577,15.0,1.4990981033920954,330.0,374.0,17645.0,1
6307.0,964.0,4.83684794672586,16.0,1.6699774147897528,157.0,286.0,7271.0,1
3551.0,746.0,5.21177133201915,22.0,2.0414424940668043,174.0,294.0,4297.0,0
1639.0,212.0,5.178157413056742,21.0,2.1121655860072863,32.0,176.0,1851.0,0
8425.0,2255.0,5.370682492581603,15.0,1.5525363024437324,446.0,477.0,10680.0,1
16450.0,1326.0,5.540303951367781,17.0,1.7003804058606542,249.0,838.0,17776.0,0
47059.0,2303.0,5.02095242142842,27.0,1.9005387260490345,262.0,909.0,49362.0,1
487.0,192.0,5.6652977412731005,12.0,1.6897100900916484,51.0,70.0,679.0,0
34977.0,490.0,4.672356119735826,25.0,1.653205217098323,118.0,299.0,35467.0,1
8910.0,1359.0,5.555667789001122,21.0,2.155302723291972,321.0,946.0,10269.0,1
7726.0,2454.0,5.15324877038571,21.0,2.635225874525265,454.0,621.0,10180.0,1
4872.0,1299.0,5.172003284072249,17.0,2.232386874909168,205.0,242.0,6171.0,1
8060.0,1523.0,5.104838709677419,14.0,1.310598677925842,311.0,335.0,9583.0,1
140.0,37.0,6.207142857142857,15.0,3.2082403467397795,11.0,26.0,177.0,0
1300.0,106.0,5.9592307692307696,17.0,2.757484811419113,18.0,49.0,1406.0,0
994.0,148.0,6.096579476861167,15.0,2.863902933111216,28.0,39.0,1142.0,0
2215.0,423.0,4.784198645598194,13.0,1.4663797272732548,68.0,110.0,2638.0,0
8894.0,584.0,5.393748594558129,18.0,1.7053960189643926,161.0,203.0,9478.0,1
3984.0,384.0,5.12324297188755,13.0,1.0979270012167506,77.0,268.0,4368.0,0
2219.0,440.0,5.203695358269491,16.0,1.728004068663293,90.0,344.0,2659.0,1
4009.0,484.0,6.810177101521576,15.0,1.8517346248969195,125.0,350.0,4493.0,0
1369.0,301.0,4.878013148283419,16.0,1.830794970319708,46.0,77.0,1670.0,0
243.0,61.0,4.954732510288066,14.0,1.8948729368925432,18.0,23.0,304.0,1
10178.0,1196.0,4.845549223816074,14.0,1.5735459022876628,236.0,284.0,11374.0,1
6304.0,885.0,4.669892131979696,16.0,1.9188834828753407,165.0,264.0,7189.0,1
1327.0,233.0,6.3632253202712885,19.0,3.1411081177999183,37.0,44.0,1560.0,0
4225.0,795.0,5.415384615384616,18.0,1.720327476737768,172.0,589.0,5020.0,1
2923.0,184.0,4.826890181320561,17.0,1.544903934510369,44.0,68.0,3107.0,0
316.0,63.0,5.306962025316456,10.0,1.6527926918105087,24.0,27.0,379.0,1
432.0,88.0,5.791666666666667,17.0,2.149100802489092,23.0,58.0,520.0,0
7696.0,2319.0,4.697635135135135,16.0,1.9920383682641816,306.0,422.0,10015.0,1
7369.0,493.0,5.481747862667933,19.0,1.91747911643548,35.0,368.0,7862.0,0
255.0,48.0,5.411764705882353,11.0,1.6254890134577875,10.0,34.0,303.0,0
2263.0,274.0,4.943437914273089,15.0,2.278330750538591,52.0,72.0,2537.0,0
1782.0,365.0,5.594837261503928,19.0,2.8196314067289854,101.0,242.0,2147.0,1
13912.0,2791.0,4.67308798159862,16.0,1.6160584522083012,425.0,646.0,16703.0,1
6194.0,1721.0,5.407814013561511,19.0,2.150679349975261,238.0,322.0,7915.0,1
217.0,37.0,5.990783410138249,15.0,2.6829222382504807,3.0,34.0,254.0,0
11914.0,509.0,4.864613060265234,16.0,1.6984974169613942,67.0,204.0,12423.0,1
696.0,69.0,5.135057471264368,13.0,1.049975778114947,19.0,50.0,765.0,0
4615.0,1048.0,5.005633802816901,20.0,2.175698217769497,175.0,212.0,5663.0,1
1800.0,283.0,5.144444444444445,17.0,2.0785203664097804,45.0,75.0,2083.0,0
39272.0,4337.0,4.759854349154614,24.0,1.7699635852372009,304.0,2863.0,43609.0,1
4785.0,487.0,4.760083594566353,15.0,1.7168764599705106,72.0,108.0,5272.0,0
3415.0,683.0,5.599414348462664,17.0,2.2498413042259555,178.0,454.0,4098.0,1
15458.0,1758.0,5.45122266787424,21.0,2.3457694594885696,343.0,416.0,17216.0,1
21239.0,2201.0,4.828193417769199,15.0,1.3673270308373306,428.0,1033.0,23440.0,1
1331.0,261.0,5.939143501126972,15.0,1.803259138019673,88.0,165.0,1592.0,0
10646.0,2276.0,4.784520007514559,17.0,1.842871651789872,359.0,468.0,12922.0,1
10229.0,2082.0,5.00097761266986,22.0,1.964689519987697,283.0,336.0,12311.0,1
17515.0,3938.0,5.294775906365972,21.0,2.0251779718359617,511.0,1113.0,21453.0,1
360.0,78.0,5.6194444444444445,16.0,2.336226711368908,12.0,58.0,438.0,0
483.0,160.0,5.805383022774327,15.0,1.8570586084557816,50.0,85.0,643.0,0
1255.0,232.0,5.958565737051793,18.0,3.3630101080303785,30.0,58.0,1487.0,0
2236.0,254.0,5.761180679785331,15.0,2.4469752862326843,47.0,67.0,2490.0,0
608.0,121.0,4.8930921052631575,24.0,1.8717300375913943,17.0,99.0,729.0,0
12136.0,3494.0,4.872610415293342,15.0,1.5764169135322543,161.0,2614.0,15630.0,1
1852.0,430.0,4.979481641468682,14.0,1.5239662612504594,99.0,122.0,2282.0,0
187.0,66.0,5.171122994652406,12.0,1.7710144894299171,23.0,43.0,253.0,0
701.0,64.0,5.4850213980028535,17.0,2.140930752264084,19.0,41.0,765.0,0
287.0,57.0,5.209059233449477,11.0,1.6856190727778042,14.0,30.0,344.0,0
1883.0,73.0,4.722251725969199,14.0,2.0701630277816783,5.0,67.0,1956.0,0
1119.0,244.0,5.148346738159071,13.0,1.890045992287753,37.0,58.0,1363.0,0
8265.0,1083.0,4.7921355111917725,17.0,1.9374017566404995,224.0,467.0,9348.0,1
7041.0,1648.0,4.97898025848601,17.0,1.8495802706857505,241.0,366.0,8689.0,1
821.0,80.0,5.973203410475031,15.0,1.9523590387311047,12.0,61.0,901.0,0
395.0,69.0,6.275949367088607,20.0,2.088498654619557,2.0,66.0,464.0,0
6646.0,1711.0,4.982395425820042,16.0,2.019873435311391,484.0,622.0,8357.0,1
20663.0,4186.0,5.217635386923487,17.0,1.989206388023881,659.0,861.0,24849.0,1
28264.0,179.0,3.988819699971696,17.0,1.1991786955131754,38.0,76.0,28443.0,0
1443.0,266.0,6.09009009009009,17.0,2.186439700586858,54.0,196.0,1709.0,0
634.0,102.0,6.436908517350158,18.0,1.9440016700631235,19.0,63.0,736.0,0
6195.0,1606.0,5.420823244552058,21.0,2.6229850655288787,277.0,397.0,7801.0,1
7106.0,1445.0,5.368280326484661,14.0,1.5360940440380388,263.0,404.0,8551.0,1
2572.0,314.0,5.664074650077761,16.0,2.134454131439093,67.0,97.0,2886.0,0
163781.0,8177.0,5.393012620511537,28.0,1.5762077328269342,1940.0,4812.0,171958.0,1
267.0,35.0,5.49063670411985,10.0,1.5943798669548406,4.0,27.0,302.0,0
3376.0,212.0,4.847156398104265,15.0,2.115386863477861,35.0,86.0,3588.0,0
60610.0,11817.0,5.519534730242534,24.0,1.9373003551041583,3498.0,5906.0,72427.0,1
5604.0,1209.0,4.662740899357602,22.0,1.8869068902257708,160.0,451.0,6813.0,1
954.0,164.0,6.015723270440252,14.0,2.549872391870888,17.0,143.0,1118.0,0
10071.0,1467.0,4.646906960579883,14.0,1.8219962829138945,225.0,522.0,11538.0,1
3001.0,307.0,4.355214928357214,15.0,1.6256996429273352,35.0,142.0,3308.0,0
43478.0,2501.0,4.237154422926538,17.0,1.5205153695183866,592.0,747.0,45979.0,1
7190.0,1142.0,5.553963838664812,21.0,2.0005062652214494,203.0,300.0,8332.0,1
847.0,69.0,4.6103896103896105,12.0,1.2899706536975604,15.0,46.0,916.0,0
10667.0,2288.0,5.437798818786913,18.0,1.8647801574830445,599.0,1575.0,12955.0,1
35644.0,39959.0,4.399169565705308,14.0,1.5008191327459397,899.0,37273.0,75603.0,1
10905.0,1944.0,5.00861989912884,17.0,1.857539495785417,285.0,783.0,12849.0,1
5491.0,499.0,4.593334547441268,12.0,1.4104041460216217,77.0,158.0,5990.0,1
309.0,49.0,5.233009708737864,16.0,2.300431436227996,6.0,40.0,358.0,0
1260.0,194.0,4.423015873015873,10.0,1.5117351902573193,31.0,58.0,1454.0,0
10332.0,1687.0,4.53929539295393,17.0,2.038039480378904,346.0,764.0,12019.0,1
359.0,86.0,5.114206128133705,20.0,1.9537247825004207,3.0,81.0,445.0,0
99656.0,453.0,5.450710443927109,24.0,1.5388583787286452,95.0,286.0,100109.0,1
579.0,139.0,5.68566493955095,24.0,2.549947007136137,31.0,103.0,718.0,0
55143.0,1506.0,4.202709319405908,20.0,1.4903963597310708,277.0,511.0,56649.0,1
18445.0,2636.0,4.596259148820819,13.0,1.4190422031293952,491.0,904.0,21081.0,1
223.0,99.0,5.183856502242152,15.0,1.891047925737288,10.0,83.0,322.0,0
1579.0,143.0,4.959468017732743,13.0,1.698527088541643,19.0,116.0,1722.0,0
6444.0,1475.0,5.191030415890751,15.0,1.6203930808618758,275.0,299.0,7919.0,1
2806.0,624.0,5.408054169636493,18.0,2.0187801422949763,140.0,452.0,3430.0,1
11367.0,1862.0,4.845957596551421,14.0,1.7134184884242785,293.0,424.0,13229.0,1
4179.0,416.0,5.298157453936349,17.0,1.6413605831339535,124.0,275.0,4595.0,0
6828.0,1877.0,5.41315172817809,15.0,1.4783884938617775,252.0,272.0,8705.0,1
374.0,59.0,5.328877005347594,12.0,1.4830126588703283,6.0,48.0,433.0,0
838.0,344.0,6.047732696897374,19.0,2.5408572332702404,87.0,210.0,1182.0,0
137818.0,16585.0,5.012922840267599,31.0,1.6546164140578643,5771.0,7740.0,154403.0,1
3454.0,346.0,5.676606832657788,22.0,2.1363326400249023,46.0,86.0,3800.0,0
670.0,114.0,5.8059701492537314,17.0,2.2956077852251995,27.0,62.0,784.0,0
27185.0,4339.0,5.0504322236527495,18.0,1.9795520588138729,802.0,1080.0,31524.0,1
9548.0,1811.0,5.025450356095518,17.0,2.0676862202347426,296.0,583.0,11359.0,1
1818.0,321.0,4.896039603960396,15.0,2.160673544950386,37.0,86.0,2139.0,0
1059.0,263.0,5.269121813031162,21.0,2.4729509852281746,42.0,49.0,1322.0,0
1514.0,156.0,5.796565389696169,19.0,2.4453528217291507,30.0,123.0,1670.0,0
916.0,368.0,5.748908296943231,14.0,2.023402628453053,110.0,136.0,1284.0,0
677.0,160.0,5.940915805022157,18.0,3.50008158423608,23.0,36.0,837.0,0
770.0,139.0,6.1688311688311686,14.0,2.373022607598031,14.0,125.0,909.0,0
6449.0,782.0,4.704760427973329,17.0,1.9927712382691487,99.0,296.0,7231.0,1
7094.0,1473.0,4.876233436707077,21.0,2.202317414836144,246.0,349.0,8567.0,1
70010.0,917.0,4.867161834023711,27.0,1.5704955564293022,284.0,498.0,70927.0,1
55143.0,1506.0,4.202709319405908,20.0,1.4903963597310708,277.0,511.0,56649.0,1
443.0,99.0,5.255079006772009,14.0,1.6445930783347178,33.0,57.0,542.0,0
7838.0,1355.0,5.543378412860424,16.0,1.764480112184868,260.0,402.0,9193.0,1
1422.0,312.0,6.6645569620253164,20.0,2.7811645041630766,59.0,222.0,1734.0,0
1332.0,278.0,5.10960960960961,18.0,2.01682059515982,82.0,194.0,1610.0,1
1123.0,239.0,5.184327693677649,19.0,2.085194419700662,36.0,101.0,1362.0,0
254.0,30.0,5.539370078740157,10.0,1.4323406030686996,3.0,25.0,284.0,0
40022.0,1162.0,4.371445704862325,16.0,1.4310226761107483,233.0,379.0,41184.0,1
4372.0,625.0,6.4666056724611165,29.0,1.906561863675741,92.0,112.0,4997.0,0
424.0,91.0,5.9575471698113205,17.0,2.422007903684639,11.0,78.0,515.0,0
6094.0,1053.0,4.594847390876272,14.0,1.7570094143344763,176.0,303.0,7147.0,1
6943.0,982.0,5.134379951029814,15.0,1.3217523092039427,227.0,264.0,7925.0,1
217463.0,2260.0,4.091942077502839,20.0,1.4906080235263728,428.0,600.0,219723.0,1
253.0,63.0,5.873517786561265,13.0,2.2369097200230144,11.0,44.0,316.0,0
15469.0,4622.0,4.79106600297369,16.0,1.7689020609871895,765.0,952.0,20091.0,1
2575.0,295.0,5.7102912621359225,25.0,2.9497985635720627,33.0,87.0,2870.0,0
9598.0,1313.0,4.674619712440092,15.0,1.5863962917943022,276.0,544.0,10911.0,1
15982.0,3286.0,4.571079964960581,14.0,1.4238426234247643,528.0,819.0,19268.0,1
347.0,42.0,5.23342939481268,13.0,1.895004975942744,8.0,34.0,389.0,0
483.0,117.0,5.706004140786749,19.0,2.355669162002808,37.0,66.0,600.0,0
512.0,88.0,5.369140625,16.0,1.6985934104354137,7.0,81.0,600.0,0
2393.0,623.0,5.381111575428332,15.0,1.5845612014341426,159.0,434.0,3016.0,1
4351.0,394.0,5.30337853367042,15.0,1.6642813162440278,72.0,99.0,4745.0,0
77364.0,2242.0,5.813918618478879,32.0,1.9970092046097017,75.0,2066.0,79606.0,1
8441.0,2415.0,4.744698495438929,16.0,1.6048006281146034,352.0,680.0,10856.0,1
5085.0,1681.0,5.906391347099312,17.0,2.1822310163445167,522.0,1037.0,6766.0,1
12981.0,2139.0,4.623757799861336,18.0,1.953043113967732,392.0,537.0,15120.0,1
1485.0,340.0,5.256565656565656,16.0,2.539287060904251,61.0,85.0,1825.0,0
8070.0,1351.0,5.335563816604709,17.0,1.812024177927029,343.0,942.0,9421.0,1
52573.0,3475.0,4.377113727578795,22.0,1.1259602870232883,1723.0,1726.0,56048.0,1
4680.0,806.0,4.922222222222223,21.0,2.188337819477548,133.0,287.0,5486.0,1
606.0,92.0,5.993399339933993,14.0,1.8175771769922169,28.0,63.0,698.0,0
2154.0,291.0,5.84493964716806,14.0,2.307209829407512,46.0,65.0,2445.0,0
4621.0,811.0,5.411815624323739,18.0,1.741664220838841,273.0,523.0,5432.0,1
8954.0,1690.0,4.593477775295957,13.0,1.6466459334817845,242.0,530.0,10644.0,1
2013.0,809.0,5.099850968703428,13.0,1.6635733771516408,163.0,176.0,2822.0,0
3854.0,206.0,4.534769071094966,15.0,1.7565092039078216,42.0,66.0,4060.0,0
7631.0,2017.0,4.701218713143756,13.0,1.7143232757555895,290.0,443.0,9648.0,1
1570.0,310.0,5.338216560509554,21.0,1.8681724109201487,69.0,241.0,1880.0,0
1131.0,133.0,4.765694076038904,15.0,2.0981464031485904,23.0,39.0,1264.0,0
270.0,42.0,5.066666666666666,22.0,2.794703986179998,10.0,13.0,312.0,1
8265.0,1083.0,4.7921355111917725,17.0,1.9374017566404995,224.0,467.0,9348.0,1
1615.0,278.0,5.507739938080495,17.0,3.4387748241926115,38.0,58.0,1893.0,0
4475.0,223.0,4.737877094972067,16.0,1.697420312338087,37.0,174.0,4698.0,0
455042.0,1824.0,4.004643527410656,22.0,1.4178289843924117,370.0,549.0,456866.0,1
5746.0,984.0,5.17420814479638,14.0,1.7624608645796576,175.0,216.0,6730.0,1
14782.0,2582.0,5.001420646732512,18.0,2.0536533864131226,442.0,553.0,17364.0,1
6813.0,726.0,4.264787905474828,16.0,1.7183241803925362,114.0,222.0,7539.0,1
1217.0,324.0,4.884963023829088,13.0,1.6571090902054315,47.0,67.0,1541.0,0
2063.0,216.0,4.848763936015511,15.0,1.6023513908188665,44.0,58.0,2279.0,0
8070.0,1377.0,5.365923172242875,14.0,1.451164078830707,316.0,350.0,9447.0,0
12136.0,3494.0,4.872610415293342,15.0,1.5764169135322543,161.0,2614.0,15630.0,1
1679.0,262.0,5.575938058368076,15.0,2.5979407130486685,43.0,56.0,1941.0,0
15417.0,1974.0,4.60368424466498,18.0,1.6255187273095568,335.0,551.0,17391.0,1
11367.0,1862.0,4.845957596551421,14.0,1.7134184884242785,293.0,424.0,13229.0,1
10491.0,490.0,4.418835192069393,25.0,2.208199513757761,91.0,134.0,10981.0,0
847.0,83.0,5.095631641086187,14.0,1.3962565219806766,20.0,61.0,930.0,0
2179.0,252.0,4.5933914639743,16.0,1.5156737842392165,38.0,74.0,2431.0,0
307.0,68.0,5.684039087947883,13.0,2.315752451940313,11.0,49.0,375.0,0
1147.0,261.0,4.373147340889276,15.0,2.072843663363391,59.0,66.0,1408.0,0
